station_id,StationName,ntd_mode,agency,line_name,facility_type,Year built,Square Feet,Latitude,Longitude,full_address,City,State,County,Zip_Code,Inner_MaxHeight,Inner_MinHeight,Inner_AvgHeight,Inner_BuildingsWithHeight,Inner_TotalBuildings,Inner_TotalFootprint,Inner_AvgFootprint,Middle_MaxHeight,Middle_MinHeight,Middle_AvgHeight,Middle_BuildingsWithHeight,Middle_TotalBuildings,Middle_TotalFootprint,Middle_AvgFootprint,Outer_MaxHeight,Outer_MinHeight,Outer_AvgHeight,Outer_BuildingsWithHeight,Outer_TotalBuildings,Outer_TotalFootprint,Outer_AvgFootprint,HasStepDown_Inner_Middle,HasStepDown_Middle_Outer,ConsistentStepDown
4743,BETHESDA STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Red,Underground Fixed Guideway Station,1984,53151,38.984307,-77.094131,"Bethesda, 7450 Wisconsin Ave, Bethesda, MD 20814, USA",District of Columbia,MD,Montgomery County,20814,19,1,10.19,16,41,50259.08,1225.83,31,1,11.48,23,144,129045.28,896.15,18,1,7.75,36,1155,357522.51,309.54,FALSE,TRUE,FALSE
4744,BRADDOCK RD STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Yellow",At-Grade Fixed Guideway Station,1983,36303,38.81408652,-77.05372176,"700 N West St, Alexandria, VA 22314, USA",Alexandria,VA,City of Alexandria,22314,10,2,2.38,40,68,10490.11,154.27,16,1,2.41,152,486,64948.26,133.64,7,0,2.01,850,2938,325853.87,110.91,FALSE,TRUE,FALSE
4745,BRANCH AVE STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Green,At-Grade Fixed Guideway Station,2001,33262,38.82671771,-76.9118167,"Branch Avenue, 4704 Old Soper Rd, Suitland-Silver Hill, MD 20746, USA",Suitland-Silver Hill,MD,Prince George's County,20746,3,0,0.5,6,19,2963.43,155.97,3,0,0.61,31,39,36808.66,943.81,8,0,2.18,888,907,146828.18,161.88,FALSE,FALSE,FALSE
4746,BROOKLAND-CUA STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Red,At-Grade Fixed Guideway Station,1978,31154,38.93312552,-76.99454629,"801 Michigan Ave NE, Washington, DC 20017, USA",District of Columbia,DC,District of Columbia,20017,6,1,2.5,22,52,17008.19,327.08,7,1,2.04,167,280,82485.39,294.59,7,1,1.86,1184,1408,233775.07,166.03,FALSE,FALSE,FALSE
4747,CAPITOL HEIGHTS STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Silver",Underground Fixed Guideway Station,1980,41003,38.889187,-76.913147,"Capitol Heights, 133 Central Ave, Capitol Heights, MD 20743, USA",Capitol Heights,MD,Prince George's County,20743,3,0,0.98,65,80,5061.98,63.27,3,0,1.05,352,445,32968.48,74.09,4,0,1.23,1580,2201,201963.43,91.76,FALSE,FALSE,FALSE
4748,CAPITOL SOUTH STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Orange,Silver",Underground Fixed Guideway Station,1977,34466,38.88507,-77.00608,"Capitol South Station, 355 First St SE, Washington, DC 20003, USA",District of Columbia,DC,District of Columbia,20003,5,1,3.2,10,233,23862.84,102.42,8,2,2.38,80,419,70204.86,167.55,15,1,4.26,53,1504,296983.34,197.46,FALSE,FALSE,FALSE
4749,CHEVERLY STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Orange,Silver",At-Grade Fixed Guideway Station,1978,29764,38.91664068,-76.91666181,"5501 Columbia Park Rd, Cheverly, MD 20785, USA",Cheverly,MD,Prince George's County,20785,1,0,0.88,8,21,5319.45,253.31,3,0,1.25,95,108,13021.52,120.57,4,0,1.28,1060,1091,149928.45,137.42,FALSE,FALSE,FALSE
4750,CLARENDON STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Orange,Silver",Underground Fixed Guideway Station,1979,42661,38.88673936,-77.09544242,"3140 Wilson Blvd, Arlington, VA 22201, USA",Arlington,VA,Arlington County,22201,12,1,4.81,26,44,44915.68,1020.81,10,2,3.3,33,372,113050.55,303.9,16,1,3.1,151,1860,327986.93,176.34,TRUE,FALSE,FALSE
4751,CLEVELAND PARK STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Red,Underground Fixed Guideway Station,1981,34499,38.93537,-77.058436,"3444 Connecticut Ave NW, Washington, DC 20008, USA",District of Columbia,DC,District of Columbia,20008,5,1,2.67,6,177,35117.52,198.4,13,5,6.33,15,279,60981.19,218.57,9,1,5.46,26,943,181333.85,192.29,FALSE,TRUE,FALSE
4752,COLLEGE PARK-U OF MD STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Green,At-Grade Fixed Guideway Station,1993,41763,38.97830324,-76.92834004,"College Park-U of MD Metrorail Station, 4931 Calvert Rd, College Park, MD 20740, USA",College Park,MD,Prince George's County,20740,4,0,1.5,50,65,16138.15,248.28,4,0,1.55,196,215,47184.67,219.46,5,0,1.52,671,735,132286.45,179.98,FALSE,FALSE,FALSE
4753,COLUMBIA HEIGHTS STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Green,Underground Fixed Guideway Station,1999,60130,38.928551,-77.032794,"Columbia Heights, 3030 14th St NW, Washington, DC 20009, USA",District of Columbia,DC,District of Columbia,20009,7,1,4.1,10,115,59168.48,514.51,8,1,2.41,59,685,118631.77,173.19,10,1,2.48,524,3992,515218.4,129.06,FALSE,FALSE,FALSE
4754,CONGRESS HEIGHTS STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Green,Underground Fixed Guideway Station,2001,44862,38.84569521,-76.98843915,"R2W6+7J Washington, DC, USA",District of Columbia,DC,District of Columbia,20032,,,,0,50,10284.85,205.7,,,,0,266,55859.9,210,,,,0,1023,188179.22,183.95,FALSE,FALSE,FALSE
4755,COURT HOUSE STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Orange,Silver",Underground Fixed Guideway Station,1979,58539,38.890665,-77.085623,"2100 Clarendon Blvd, Arlington, VA 22201, USA",Arlington,VA,Arlington County,22201,21,1,10,18,32,36912.56,1153.52,19,2,6.79,52,270,111263.72,412.09,16,1,4.2,123,1353,322989.87,238.72,TRUE,TRUE,TRUE
4756,CRYSTAL CITY STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Yellow",Underground Fixed Guideway Station,1977,45168,38.85784574,-77.05057183,"Crystal City, 1750 S Clark St, Arlington, VA 22202, USA",Arlington,VA,Arlington County,22202,26,1,12.59,17,27,43349.48,1605.54,26,1,10.47,30,35,75430.64,2155.16,23,1,9.22,67,509,287971.75,565.76,FALSE,TRUE,FALSE
4757,DEANWOOD STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Orange,Silver",At-Grade Fixed Guideway Station,1978,25548,38.9082237,-76.93516312,"Deanwood, Washington, DC 20019, USA",District of Columbia,DC,Prince George's County,20019,2,1,1.82,57,98,16529.33,168.67,3,1,1.82,336,413,43332.12,104.92,3,0,1.58,1281,1596,209581.17,131.32,FALSE,FALSE,FALSE
4758,DOWNTOWN LARGO STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Silver",At-Grade Fixed Guideway Station,2004,62794,38.90051057,-76.84465397,"Downtown Largo, 9000 Lottsford Rd, Largo, MD 20774, USA",Largo,MD,Prince George's County,20774,2,0,0.5,4,16,14032.02,877,7,0,3.51,67,78,53094.78,680.7,6,0,2.47,333,370,174135.8,470.64,FALSE,TRUE,FALSE
4759,DUNN LORING STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Orange,At-Grade Fixed Guideway Station,1986,43163,38.8836488,-77.22724305,"Dunn Loring-Merrifield, 2700 Gallows Rd, Vienna, VA 22180, USA",Vienna,VA,Fairfax County,22180,1,1,1,1,13,18541.88,1426.3,4,1,2.81,16,116,65947.21,568.51,15,3,3.68,19,520,212852.95,409.33,FALSE,FALSE,FALSE
4760,DUPONT CIRCLE STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Red,Underground Fixed Guideway Station,1977,49115,38.90990924,-77.04359665,"Connecticut Ave NW, Washington, DC 20036, USA",District of Columbia,DC,District of Columbia,20036,12,2,5.22,23,106,35432.67,334.27,11,3,6.96,45,688,144717.13,210.34,13,1,7.38,167,1812,600284.39,331.28,TRUE,FALSE,FALSE
4761,EAST FALLS CHURCH STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Orange,Silver",At-Grade Fixed Guideway Station,1986,40262,38.88602629,-77.15694404,"East Falls Church, Arlington, VA 22205, USA",Arlington,VA,Arlington County,22205,2,2,2,1,53,9005.12,169.91,1,1,1,1,291,40499.23,139.17,6,1,1.76,268,1141,199549.97,174.89,TRUE,FALSE,FALSE
4762,EASTERN MARKET STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Orange,Silver",Underground Fixed Guideway Station,1977,31594,38.88463248,-76.99607485,"Pennsylvania Av & 7th St, SE, Washington, DC 20003, USA",District of Columbia,DC,District of Columbia,20003,4,2,2.33,80,263,39741.07,151.11,3,1,2.15,401,1176,109086.44,92.76,7,1,2.18,1265,3826,416504.27,108.86,TRUE,FALSE,FALSE
4763,EISENHOWER AVE STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Yellow,Elevated Fixed Guideway Station,1983,41080,38.8003537,-77.07115634,"Eisenhower Ave, Alexandria, VA 22314, USA",Alexandria,VA,City of Alexandria,22314,15,6,10.25,4,5,15901.19,3180.24,26,2,12.8,10,21,73681.59,3508.65,19,1,4.3,43,365,247187.43,677.23,FALSE,TRUE,FALSE
4764,FARRAGUT NORTH STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Red,Underground Fixed Guideway Station,1976,53070,38.90314683,-77.03966844,"1000 Connecticut Ave NW, Washington, DC 20036, USA",District of Columbia,DC,District of Columbia,20036,13,6,10.4,15,35,55856.11,1595.89,13,1,8.71,78,143,186783.79,1306.18,15,1,7.7,219,773,590019.59,763.29,FALSE,FALSE,FALSE
4765,FARRAGUT WEST  STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Orange,Silver",Underground Fixed Guideway Station,1977,49184,38.90134189,-77.04046401,"Farragut West Station (Blue Line), Washington, DC 20006, USA",District of Columbia,DC,District of Columbia,20006,13,2,9.76,29,41,63767.64,1555.31,13,1,8.88,56,105,152015.87,1447.77,15,1,7.29,242,645,572957.19,888.31,FALSE,FALSE,FALSE
4766,FEDERAL CENTER SW STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Orange,Silver",Underground Fixed Guideway Station,1977,34197,38.88507577,-77.01593741,"Federal Center SW, 401 3rd St SW, Washington, DC 20024, USA",District of Columbia,DC,District of Columbia,20024,13,1,8.22,9,17,48018.79,2824.63,12,1,7.56,16,66,91458.11,1385.73,13,1,4.28,115,597,259934.27,435.4,TRUE,FALSE,FALSE
4767,FEDERAL TRIANGLE STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Orange,Silver",Underground Fixed Guideway Station,1977,39051,38.8938337,-77.02813189,"Federal Triangle, 302 12th St NW, Washington, DC 20004, USA",District of Columbia,DC,District of Columbia,20004,14,9,12,3,5,9273.67,1854.73,16,3,9.72,18,42,115638.04,2753.29,56,1,9.65,129,322,383481.18,1190.94,FALSE,FALSE,FALSE
4768,FOGGY BOTTOM-GWU STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Orange,Silver",Underground Fixed Guideway Station,1977,38024,38.90069997,-77.05010428,"2300 I St NW, Washington, DC 20052, USA",District of Columbia,DC,District of Columbia,20052,14,4,8.56,16,66,39227.07,594.35,13,2,6.33,81,352,127914.37,363.39,16,1,7.64,188,421,501749.67,1191.8,TRUE,FALSE,FALSE
4769,FOREST GLEN STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Red,Underground Fixed Guideway Station,1990,51131,39.01494587,-77.04292734,"9730 Georgia Ave, Silver Spring, MD 20910, USA",Silver Spring,MD,Montgomery County,20910,3,1,1.54,46,54,12151.47,225.03,6,1,1.58,200,254,43022.01,169.38,8,1,1.72,851,1319,227288.08,172.32,FALSE,FALSE,FALSE
4770,FORT TOTTEN STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Green,Red",At-Grade Fixed Guideway Station,1978,35672,38.95178626,-77.00229579,"Fort Totten, 550 Galloway St NE, Washington, DC 20011, USA",District of Columbia,DC,District of Columbia,20011,4,4,4,1,18,9206.47,511.47,6,2,2.12,72,111,42671.7,384.43,4,1,1.97,2161,2511,235057.98,93.61,FALSE,TRUE,FALSE
4771,FRANCONIA-SPRINGFIELD STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Blue,At-Grade Fixed Guideway Station,1997,66629,38.76650549,-77.16799097,"Franconia-Springfield Station, Virginia, USA",Springfield,VA,Fairfax County,22150,,,,0,16,30674.2,1917.14,,,,0,58,11472.66,197.8,3,3,3,44,319,325022.63,1018.88,FALSE,FALSE,FALSE
4772,FRIENDSHIP HEIGHTS STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Red,Underground Fixed Guideway Station,1984,59268,38.95938372,-77.08502166,"5301 Wisconsin Ave NW, Washington, DC 20015, USA",District of Columbia,DC,District of Columbia,20015,8,4,5.67,3,108,32407.23,300.07,12,5,9.25,4,385,86358.39,224.31,20,2,13.24,17,1863,277519.17,148.96,FALSE,FALSE,FALSE
4773,GALLERY PLACE STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Green,Red,Yellow",Underground Fixed Guideway Station,1976,102397,38.8983797,-77.02280227,"775 G St NW, Washington, DC 20001, USA",District of Columbia,DC,District of Columbia,20001,11,2,6.75,16,49,62232.76,1270.06,13,1,9.09,56,181,151804.43,838.7,23,2,10.16,144,424,600711.73,1416.77,FALSE,FALSE,FALSE
4774,GEORGIA AVE-PETWORTH STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Green,Underground Fixed Guideway Station,1999,12717,38.93736709,-77.02353736,"3727 New Hampshire Ave NW, Washington, DC 20010, USA",District of Columbia,DC,District of Columbia,20010,7,1,2.92,107,331,39038.42,117.94,6,1,2.15,313,1006,104328.62,103.71,9,1,2.07,1076,3614,364001.89,100.72,TRUE,FALSE,FALSE
4775,GLENMONT STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Red,Underground Fixed Guideway Station,1998,60327,39.0617673,-77.05354802,"12502 Georgia Ave, Silver Spring, MD 20906, USA",Silver Spring,MD,Montgomery County,12502,1,1,1,1,28,22525.78,804.49,,,,0,147,30016.17,204.19,2,1,1.94,31,682,118794.12,174.18,FALSE,FALSE,FALSE
4776,GREENBELT STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Green,At-Grade Fixed Guideway Station,1993,37759,39.01109343,-76.91119726,"Greenbelt, Greenbelt, MD, USA",Greenbelt,MD,Prince George's County,20740,1,0,0.31,13,31,1959.46,63.21,4,0,0.68,118,248,14430.93,58.19,5,0,0.84,929,1217,115499.85,94.91,FALSE,FALSE,FALSE
4777,GREENSBORO STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Silver,At-Grade Fixed Guideway Station,2014,70923,38.9212686,-77.23416237,"Greensboro, Leesburg Pike, McLean, VA 22102, USA",McLean,VA,Fairfax County,22102,25,1,7.62,8,16,31866.52,1991.66,20,1,7.17,12,29,83247.88,2870.62,26,1,6.65,63,232,331042.51,1426.91,TRUE,FALSE,FALSE
4778,GROSVENOR-STRATHMORE STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Red,At-Grade Fixed Guideway Station,1984,62407,39.02973159,-77.10411655,"5301 Tuckerman Ln, North Bethesda, MD 20852, USA",North Bethesda,MD,Montgomery County,20852,19,4,7,5,11,14282.89,1298.44,15,1,4.62,13,46,40078.48,871.27,20,2,5.61,18,791,155974.43,197.19,TRUE,FALSE,FALSE
4779,HERNDON STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Silver,At-Grade Fixed Guideway Station,2022,46638,38.952821,-77.385178,"Herndon, Reston, VA 20170, USA",Reston,VA,Fairfax County,20170,5,3,4,3,5,24056.45,4811.29,6,1,2.88,8,27,53217.61,1971.02,7,2,3.82,11,480,230124.17,479.43,FALSE,FALSE,FALSE
4780,HUNTINGTON STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Yellow,Elevated Fixed Guideway Station,1983,61516,38.79382977,-77.07530039,"2503 Huntington Ave, Alexandria, VA 22303, USA",Alexandria,VA,Fairfax County,22303,4,4,4,8,32,29432.03,919.75,5,4,4.5,2,208,59549.22,286.29,4,1,3,7,660,130825.37,198.22,FALSE,TRUE,FALSE
4781,HYATTSVILLE CROSSING STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Green,At-Grade Fixed Guideway Station,1993,53244,38.96529153,-76.95642247,"Hyattsville Crossing, 3575 East-West Hwy, Hyattsville, MD 20782, USA",Hyattsville,MD,Prince George's County,20782,4,0,1.05,21,50,42496.54,849.93,7,0,0.37,105,302,98934.83,327.6,16,0,0.94,952,1680,241955.68,144.02,FALSE,FALSE,FALSE
4782,INNOVATION CENTER STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Silver,At-Grade Fixed Guideway Station,2022,44745,38.960758,-77.415295,"Innovation Center, Hunter Mill District, VA 20171, USA",Hunter Mill District,VA,Fairfax County,20171,6,6,6,2,3,8095.72,2698.57,7,4,5,3,57,55957.24,981.71,14,3,7,10,405,227202.62,560.99,FALSE,FALSE,FALSE
4783,JUDICIARY SQ STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Red,Underground Fixed Guideway Station,1976,40681,38.8962183,-77.01680402,"409 E St NW, Washington, DC 20001, USA",District of Columbia,DC,District of Columbia,20001,12,3,7.17,6,19,37183.88,1957.05,14,3,9.9,30,65,135708.28,2087.82,15,1,8.79,121,374,411117.84,1099.25,FALSE,FALSE,FALSE
4784,KING ST-OLD TOWN STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Yellow",At-Grade Fixed Guideway Station,1983,41984,38.80660864,-77.0609744,"110 Callahan Dr, Alexandria, VA 22314, USA",Alexandria,VA,City of Alexandria,22314,7,1,3.32,19,49,30954.08,631.72,7,1,3.07,92,271,84271.93,310.97,19,1,2.5,718,1702,353881.87,207.92,FALSE,FALSE,FALSE
4785,L'ENFANT PLAZA STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Green,Orange,Silver,Yellow",Underground Fixed Guideway Station,1977,128367,38.8848935,-77.02191272,"L'Enfant Plaza, 600 Maryland Ave SW, Washington, DC 20024, USA",District of Columbia,DC,District of Columbia,20024,10,8,9,4,9,26036.1,2892.9,12,3,5.17,46,161,92065.49,571.84,14,1,5.46,113,415,355273.95,856.08,FALSE,FALSE,FALSE
4786,LANDOVER STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Orange,Silver",At-Grade Fixed Guideway Station,1978,25870,38.93350374,-76.89126522,"Landover, Pennsy Dr, Hyattsville, MD 20785, USA",Hyattsville,MD,Prince George's County,20785,2,0,0.74,27,36,3123.05,86.75,2,0,0.78,303,305,44230.03,145.02,5,0,1.43,1577,1591,267402.34,168.07,FALSE,FALSE,FALSE
4787,LOUDOUN GATEWAY STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Silver,At-Grade Fixed Guideway Station,2022,36881,38.99204,-77.460685,"Loudoun Gateway, Dulles, VA 20166, USA",Dulles,VA,Loudoun County,20166,,,,0,15,4414.77,294.32,,,,0,3,10281.45,3427.15,,,,0,26,75692.72,2911.26,FALSE,FALSE,FALSE
4788,MCLEAN STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Silver,Elevated Fixed Guideway Station,2014,48500,38.92433888,-77.21053,"McLean, Arlington, VA 22102, USA",Arlington,VA,Fairfax County,22102,31,2,8.29,7,16,28995.65,1812.23,31,1,6.62,13,26,43606.09,1677.16,15,2,6.11,35,152,228543.59,1503.58,FALSE,TRUE,FALSE
4789,MCPHERSON SQ STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Orange,Silver",Underground Fixed Guideway Station,1977,44675,38.901303,-77.031979,"McPherson Sq Metro Station, Washington, DC 20005, USA",District of Columbia,DC,District of Columbia,20005,14,5,10.88,17,38,46134.57,1214.07,23,1,9.21,56,128,167681.73,1310.01,16,1,8.43,204,631,653222.3,1035.22,FALSE,TRUE,FALSE
4790,MEDICAL CENTER STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Red,Underground Fixed Guideway Station,1984,46809,38.99822547,-77.09675826,"8751 Rockville Pike, Bethesda, MD 20814, USA",Bethesda,MD,Montgomery County,20814,1,1,1,1,22,12525.02,569.32,3,3,3,7,98,68530.28,699.29,17,1,6.61,28,617,368717.17,597.6,FALSE,FALSE,FALSE
4791,METRO CENTER STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Orange,Red,Silver",Underground Fixed Guideway Station,1976,118314,38.89832112,-77.02808839,"12TH ST & G ST NW nb, Washington, DC 20005, USA",District of Columbia,DC,District of Columbia,20005,23,9,12.65,17,34,61544.57,1810.13,16,2,10.45,67,114,165437.5,1451.21,15,1,7.85,143,444,531062.79,1196.09,TRUE,TRUE,TRUE
4792,MINNESOTA AVE STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Orange,Silver",At-Grade Fixed Guideway Station,1978,45066,38.89916816,-76.94674282,"Minnesota Avenue, 4000 Minnesota Ave NE, Washington, DC 20019, USA",District of Columbia,DC,District of Columbia,20019,2,1,1.58,53,89,10693.27,120.15,3,1,1.86,96,232,43831.01,188.93,3,1,1.74,952,1330,197996.81,148.87,FALSE,FALSE,FALSE
4793,MORGAN BLVD STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Silver",At-Grade Fixed Guideway Station,2004,47144,38.89400109,-76.86770736,"300 Garrett A Morgan Blvd, Greater Landover, MD 20785, USA",Landover,MD,Prince George's County,20785,4,1,1.83,6,19,25018.24,1316.75,5,0,2.95,141,157,25716.08,163.8,5,0,1.82,1185,1206,179120.29,148.52,FALSE,FALSE,FALSE
4794,MT VERNON SQ STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Green,Yellow",Underground Fixed Guideway Station,1991,73396,38.905445,-77.021915,"1125 1/2 7th St NW, Washington, DC 20001, USA",District of Columbia,DC,District of Columbia,20001,4,4,4,10,86,77811.51,904.78,14,2,5.33,51,447,109303.79,244.53,15,1,6.11,189,1816,520796.07,286.78,FALSE,FALSE,FALSE
4795,NAVY YARD-BALLPARK STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Green,Underground Fixed Guideway Station,1991,56058,38.87647255,-77.0058773,"M ST & 1st ST SE (NAVY YARD) sb, Washington, DC 20003, USA",District of Columbia,DC,District of Columbia,20003,15,9,13,8,26,43560.11,1675.39,13,1,5.43,7,128,103794.62,810.9,13,1,2.65,97,1132,309684.56,273.57,TRUE,FALSE,FALSE
4796,NAYLOR RD STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Green,Elevated Fixed Guideway Station,2001,33054,38.85112092,-76.95660457,"Naylor Road Metrorail Station (Drop-off Only), Hillcrest Heights, MD 20748, USA",Hillcrest Heights,MD,Prince George's County,20748,0,0,0,2,15,1034.64,68.98,1,0,0.71,21,58,29191.57,503.3,3,0,1.18,476,1072,138052.2,128.78,FALSE,FALSE,FALSE
4797,NEW CARROLLTON STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Orange,Silver",At-Grade Fixed Guideway Station,1978,66448,38.94802813,-76.8718705,"New Carrollton, 4700 Garden City Dr, New Carrollton, MD 20784, USA",New Carrolton,MD,Prince George's County,20784,11,0,1.64,11,33,25488.15,772.37,13,0,1.36,85,91,26995.82,296.66,13,0,1.13,497,551,259654.69,471.24,FALSE,FALSE,FALSE
4798,NOMA-GALLAUDET U STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Red,Elevated Fixed Guideway Station,2004,63880,38.90661683,-77.00331114,"200 M St NE, Washington, DC 20002, USA",District of Columbia,DC,District of Columbia,20002,14,3,9.64,14,25,51899.85,2075.99,16,6,12.81,16,379,115671.47,305.2,14,2,2.74,443,2139,468881.71,219.21,FALSE,TRUE,FALSE
4799,NORTH BETHESDA STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),Red,At-Grade Fixed Guideway Station,1984,36149,39.04853893,-77.11307619,"Rockville Pike & Marinelli Rd, North Bethesda, MD 20852, USA",North Bethesda,MD,Montgomery County,20852,1,1,1,5,15,12261.88,817.46,16,2,7.78,9,40,85059.72,2126.49,17,3,10.25,4,261,278069.27,1065.4,FALSE,FALSE,FALSE
4800,PENTAGON CITY STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Yellow",Underground Fixed Guideway Station,1977,47561,38.862927,-77.059284,"Pentagon City Metro Station, 1250 S Hayes St, Arlington, VA 22202, USA",Arlington,VA,Arlington County,22202,17,1,8.33,6,15,105103.21,7006.88,23,1,10,15,62,58072.05,936.65,22,1,10.63,49,426,185134.48,434.59,FALSE,TRUE,FALSE
4801,PENTAGON STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Yellow",Underground Fixed Guideway Station,1977,54894,38.86919464,-77.05411341,"Pentagon Metro Station, Arlington, VA 22202, USA",Arlington,VA,Arlington County,22202,5,1,2.33,3,10,6154.6,615.46,,,,0,10,8957.23,895.72,23,1,9.53,30,62,192290.82,3101.46,FALSE,FALSE,FALSE
4802,POTOMAC AVE STATION,Heavy Rail,Washington Metropolitan Area Transit Authority (WMATA),"Blue,Orange,Silver",Underground Fixed Guideway Station,1977,32752,38.8812707,-76.98557963,"701 14th St SE, Washington, DC 20003, USA",District of Columbia,DC,District of Columbia,20003,3,2,2.08,265,343,28637.84,83.49,6,1,2.09,617,1022,89512.23,87.59,4,1,2.09,1875,2770,263059.21,94.97,FALSE,TRUE,FALSE
