station_id,StationName,ntd_mode,agency,line_name,facility_type,Year built,Square Feet,Latitude,Longitude,full_address,City,State,County,Zip_Code,Inner_MaxHeight,Inner_MinHeight,Inner_AvgHeight,Inner_BuildingsWithHeight,Inner_TotalBuildings,Inner_TotalFootprint,Inner_AvgFootprint,Middle_MaxHeight,Middle_MinHeight,Middle_AvgHeight,Middle_BuildingsWithHeight,Middle_TotalBuildings,Middle_TotalFootprint,Middle_AvgFootprint,Outer_MaxHeight,Outer_MinHeight,Outer_AvgHeight,Outer_BuildingsWithHeight,Outer_TotalBuildings,Outer_TotalFootprint,Outer_AvgFootprint,HasStepDown_Inner_Middle,HasStepDown_Middle_Outer,ConsistentStepDown,Typology
2453,NORTH BEVERLY STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Newburyport/Rockport Line,Exclusive Platform Station,1985.0,12856.0,42.5839,-70.8838,"North Beverly, Beverly, MA 01915, USA",Beverly,MA,Essex County,1915,0.0,0.0,0.0,0,104,16577.0,159.39,0.0,0.0,0.0,0,283,41623.01,147.08,0.0,0.0,0.0,0,704,113878.67,161.76,False,False,False,Other
2454,NORTH BILLERICA STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Lowell Line,Exclusive Platform Station,2018.0,14400.0,42.592881,-71.280869,"3 Ruggles St, North Billerica, MA 01862, USA",North Billerica,MA,Middlesex County,1862,0.0,0.0,0.0,0,44,6171.74,140.27,0.0,0.0,0.0,0,154,33663.76,218.6,3.0,3.0,3.0,1,524,76034.68,145.1,False,False,False,Other
2455,NORTH LEOMINSTER STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Fitchburg Line,Exclusive Platform Station,2002.0,11300.0,42.5396,-71.7397,"44 Nashua St, Leominster, MA 01453, USA",Leominster,MA,Worcester County,1453,0.0,0.0,0.0,0,38,20651.66,543.46,0.0,0.0,0.0,0,171,38022.06,222.35,0.0,0.0,0.0,0,490,109599.31,223.67,False,False,False,Other
2456,NORTH QUINCY STATION,Heavy Rail,Massachusetts Bay Transportation Authority (MBTA),Red Line,At-Grade Fixed Guideway Station,1969.0,18824.0,42.275275,-71.029583,"North Quincy, Quincy, MA 02171, USA",Quincy,MA,Norfolk County,2171,6.0,2.0,4.0,6,37,28439.96,768.65,12.0,1.0,2.67,12,243,54051.5,222.43,10.0,1.0,2.21,43,2009,286569.19,142.64,False,True,False,Other
2457,NORTH SCITUATE STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Greenbush Line,Exclusive Platform Station,2007.0,8220.0,42.219246,-70.788054,"790 Country Way, Scituate, MA 02066, USA",Scituate,MA,Plymouth County,2066,1.0,1.0,1.0,1,39,5812.07,149.03,0.0,0.0,0.0,0,141,22430.74,159.08,1.0,1.0,1.0,1,281,48930.91,174.13,False,False,False,Other
2458,NORTH STATION-COMMUTER LINES,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),"Newburyport/Rockport Line, Fitchburg/South Acton Line, Haverhill Line, Lowell Line",Underground Fixed Guideway Station,2004.0,64186.0,42.36624,-71.06228,"140 Causeway St, Boston, MA 02114, USA",Boston,MA,Suffolk County,2114,38.0,1.0,10.86,21,33,66622.55,2018.87,44.0,1.0,7.3,61,154,83677.18,543.36,45.0,1.0,4.97,286,1320,373138.78,282.68,False,False,False,Other
2459,NORTH STATION-GREEN LINE,Light Rail,Massachusetts Bay Transportation Authority (MBTA),Green Line,Underground Fixed Guideway Station,2004.0,64186.0,42.36624,-71.06228,"140 Causeway St, Boston, MA 02114, USA",Boston,MA,Suffolk County,2114,38.0,1.0,10.86,21,33,66622.55,2018.87,44.0,1.0,7.3,61,154,83677.18,543.36,45.0,1.0,4.97,286,1320,373138.78,282.68,False,False,False,Other
2460,NORTH STATION-ORANGE LINE,Heavy Rail,Massachusetts Bay Transportation Authority (MBTA),Orange Line,Underground Fixed Guideway Station,2004.0,64186.0,42.36624,-71.06228,"140 Causeway St, Boston, MA 02114, USA",Boston,MA,Suffolk County,2114,38.0,1.0,10.86,21,33,66622.55,2018.87,44.0,1.0,7.3,61,154,83677.18,543.36,45.0,1.0,4.97,286,1320,373138.78,282.68,False,False,False,Other
2461,NORTH WILMINGTON STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Haverhill Line,Exclusive Platform Station,1979.0,1170.0,42.56958,-71.15967,"370 Middlesex Ave, Wilmington, MA 01887, USA",Wilmington,MA,Middlesex County,1887,0.0,0.0,0.0,0,39,8151.84,209.02,0.0,0.0,0.0,0,108,28077.21,259.97,0.0,0.0,0.0,0,535,72768.43,136.02,False,False,False,Other
2462,NORTHEASTERN STATION,Light Rail,Massachusetts Bay Transportation Authority (MBTA),Green Line,Exclusive Platform Station,2003.0,20000.0,42.34001,-71.08969,"384 Huntington Ave, Boston, MA 02115, USA",Boston,MA,Suffolk County,2115,5.0,1.0,4.08,12,38,48786.6,1283.86,17.0,1.0,6.08,25,69,93539.62,1355.65,26.0,1.0,6.16,74,758,314531.13,414.95,False,False,False,Donut
2463,NORTHERN AVE @ HARBOR ST STATION,Bus Rapid Transit,Massachusetts Bay Transportation Authority (MBTA),Silver Line,Exclusive Platform Station,2004.0,11700.0,42.346634,-71.035301,"Northern Ave @ Harbor St, Boston, MA 02210, USA",Boston,MA,Suffolk County,2210,12.0,2.0,6.29,7,15,49436.51,3295.77,21.0,2.0,11.82,11,32,55430.02,1732.19,23.0,1.0,10.31,26,105,238340.67,2269.91,False,False,False,Other
2464,NORTHERN AVE @ TIDE ST-EAST STATION,Bus Rapid Transit,Massachusetts Bay Transportation Authority (MBTA),Silver Line,Exclusive Platform Station,2004.0,11700.0,42.345192,-71.031996,"Northern Ave @ Tide St, Boston, MA 02210, USA",Boston,MA,Suffolk County,2210,8.0,2.0,5.43,7,17,52845.4,3108.55,8.0,3.0,6.0,5,31,48395.53,1561.15,21.0,2.0,11.93,15,103,147906.06,1435.98,False,False,False,Other
2465,NORTHERN AVE @ TIDE ST-WEST STATION,Bus Rapid Transit,Massachusetts Bay Transportation Authority (MBTA),Silver Line,Exclusive Platform Station,2004.0,11700.0,42.34508,-71.031986,"Northern Ave @ Tide St, Boston, MA 02210, USA",Boston,MA,Suffolk County,2210,8.0,2.0,5.43,7,17,52845.4,3108.55,8.0,3.0,6.0,5,32,48444.29,1513.88,21.0,2.0,11.93,15,110,153754.23,1397.77,False,False,False,Other
2466,NORTHERN AVE OPP HARBOR ST STATION,Bus Rapid Transit,Massachusetts Bay Transportation Authority (MBTA),Silver Line,Exclusive Platform Station,2004.0,11700.0,42.346538,-71.034878,"Northern Ave opp Harbor St, Boston, MA 02210, USA",Boston,MA,Suffolk County,2210,12.0,3.0,5.5,4,11,42983.53,3907.59,21.0,2.0,10.62,13,37,59797.03,1616.14,23.0,1.0,10.28,25,103,235214.14,2283.63,False,False,False,Other
2467,NORWOOD CENTRAL STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Franklin Line,Exclusive Platform Station,1993.0,17250.0,42.18862,-71.19988,"164 Broadway, Norwood, MA 02062, USA",Norwood,MA,Norfolk County,2062,0.0,0.0,0.0,0,38,21836.57,574.65,0.0,0.0,0.0,0,233,59432.97,255.08,2.0,2.0,2.0,3,1272,225325.14,177.14,False,False,False,Other
2468,NORWOOD DEPOT STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Franklin Line,Exclusive Platform Station,1996.0,14000.0,42.19661,-71.19664,"14 Hill St, Norwood, MA 02062, USA",Norwood,MA,Norfolk County,2062,0.0,0.0,0.0,0,97,25205.83,259.85,0.0,0.0,0.0,0,369,48928.13,132.6,2.0,2.0,2.0,3,1238,216049.22,174.51,False,False,False,Other
2469,NUBIAN STATION,Bus Rapid Transit,Massachusetts Bay Transportation Authority (MBTA),Silver Line,Exclusive Platform Station,2002.0,11700.0,42.329789,-71.083887,"25 Warren St, Roxbury, MA 02119, USA",Roxbury,MA,Suffolk County,2119,6.0,1.0,3.0,3,50,34953.68,699.07,12.0,2.0,5.2,5,173,78196.15,452.0,22.0,1.0,6.35,23,892,314569.87,352.66,False,False,False,Donut
2470,OAK GROVE STATION - ORANGE LINE,Heavy Rail,Massachusetts Bay Transportation Authority (MBTA),Orange Line,At-Grade Fixed Guideway Station,1974.0,30836.0,42.43742,-71.07089,"Oak Grove, Malden, MA 02148, USA",Malden,MA,Middlesex County,2148,0.0,0.0,0.0,0,135,14774.37,109.44,0.0,0.0,0.0,0,428,62987.91,147.17,9.0,2.0,3.0,9,1142,176707.73,154.74,False,False,False,Other
2471,OAK GROVE STATION--COMMUTER RAIL,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Haverhill Line,At-Grade Fixed Guideway Station,1974.0,30836.0,42.437731,-71.070705,"265 Washington St, Malden, MA 02148, USA",Malden,MA,Middlesex County,2148,0.0,0.0,0.0,0,133,14285.91,107.41,0.0,0.0,0.0,0,391,64405.2,164.72,9.0,2.0,3.6,5,1121,162664.21,145.11,False,False,False,Other
2472,ORIENT HEIGTS STATION,Heavy Rail,Massachusetts Bay Transportation Authority (MBTA),Blue Line,At-Grade Fixed Guideway Station,2011.0,27464.0,42.386867,-71.004736,"Orient Heights, Boston, MA 02128, USA",Boston,MA,Suffolk County,2128,2.0,2.0,2.0,1,184,27530.42,149.62,5.0,3.0,4.0,2,425,57929.09,136.3,5.0,3.0,4.0,3,771,159077.43,206.33,False,False,False,Other
2473,PACKARDS CORNER STATION,Light Rail,Massachusetts Bay Transportation Authority (MBTA),Green Line,Exclusive Platform Station,1983.0,9100.0,42.351883,-71.124893,"Packards Corner, Commonwealth Ave &, Brighton Ave, Boston, MA 02215, USA",Boston,MA,Suffolk County,2215,5.0,1.0,2.88,50,85,38442.6,452.27,21.0,1.0,3.12,202,402,125944.32,313.29,26.0,1.0,2.92,407,1210,341796.88,282.48,False,False,False,Other
2474,PARK ST STATION--GREEN LINE,Light Rail,Massachusetts Bay Transportation Authority (MBTA),Green Line,Underground Fixed Guideway Station,1984.0,77240.0,42.356395,-71.062424,"121 Tremont St, Boston, MA 02108, USA",Boston,MA,Suffolk County,2108,18.0,1.0,6.14,58,91,45659.85,501.76,56.0,1.0,8.66,125,274,157692.73,575.52,52.0,0.0,7.31,534,1650,632957.24,383.61,False,True,False,Other
2475,PARK ST STATION--RED LINE,Heavy Rail,Massachusetts Bay Transportation Authority (MBTA),Red Line,Underground Fixed Guideway Station,1984.0,77240.0,42.356395,-71.062424,"121 Tremont St, Boston, MA 02108, USA",Boston,MA,Suffolk County,2108,18.0,1.0,6.14,58,91,45659.85,501.76,56.0,1.0,8.66,125,274,157692.73,575.52,52.0,0.0,7.31,534,1650,632957.24,383.61,False,True,False,Other
2476,PAWTUCKET/CENTRAL FALLS STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Providence/Stoughton Line,At-Grade Fixed Guideway Station,2023.0,11700.0,41.878804,-71.392048,"310 Pine St, Pawtucket, RI 02860, USA",Pawtucket,MA,Providence County,2860,0.0,0.0,0.0,0,2,31.73,15.86,0.0,0.0,0.0,0,8,12609.32,1576.16,0.0,0.0,0.0,0,71,76363.62,1075.54,False,False,False,Other
2477,"PEMBERTON POINT,HULL STATION",Ferry,Massachusetts Bay Transportation Authority (MBTA),Quincy/Hull Ferry(F2(H)),Ferryboat Terminal,,11700.0,42.303251,-70.920215,"Hull, Hull, MA 02045, USA",Hull,MA,Plymouth County,2045,0.0,0.0,0.0,0,11,1133.3,103.03,0.0,0.0,0.0,0,66,6581.06,99.71,0.0,0.0,0.0,0,132,17361.96,131.53,False,False,False,Other
2478,PORTER SQ--RED LINE STATION,Heavy Rail,Massachusetts Bay Transportation Authority (MBTA),Red Line,Underground Fixed Guideway Station,1984.0,54467.0,42.3884,-71.119149,"1899 Massachusetts Ave, Cambridge, MA 02138, USA",Cambridge,MA,Middlesex County,2138,5.0,1.0,2.61,46,123,43208.98,351.29,4.0,1.0,2.34,47,561,103181.24,183.92,8.0,1.0,2.35,211,2574,410972.25,159.66,True,False,False,Other
2479,PORTER SQUARE--COMMUTER RAIL STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Fitchburg Line,Underground Fixed Guideway Station,1984.0,54467.0,42.388353,-71.119159,"Porter Square Station, Cambridge, MA 02140, USA",Cambridge,MA,Middlesex County,2140,5.0,1.0,2.61,46,124,43042.1,347.11,4.0,1.0,2.33,46,555,102954.39,185.5,8.0,1.0,2.36,211,2582,412804.88,159.88,True,False,False,Other
2480,PROVIDENCE STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Providence/Stoughton Line,At-Grade Fixed Guideway Station,1986.0,15400.0,41.829641,-71.413332,"Providence, 100 Gaspee St, Providence, RI 02903, USA",Providence,RI,Providence County,2903,8.0,3.0,5.6,5,14,20098.15,1435.58,15.0,2.0,8.67,6,117,101939.26,871.28,30.0,1.0,6.09,112,1033,378326.22,366.24,False,False,False,Other
2481,PRUDENTIAL STATION,Light Rail,Massachusetts Bay Transportation Authority (MBTA),Green Line,Underground Fixed Guideway Station,1941.0,20030.0,42.34557,-71.081696,"Prudential Station, Boston, MA, USA",Boston,MA,Suffolk County,2199,52.0,1.0,18.67,12,126,31544.04,250.35,28.0,1.0,6.94,51,356,128552.29,361.1,62.0,1.0,5.28,236,2225,476097.35,213.98,True,False,False,Other
2482,QUINCY ADAMS STATION,Heavy Rail,Massachusetts Bay Transportation Authority (MBTA),Red Line,Elevated Fixed Guideway Station,1979.0,30067.0,42.233391,-71.007153,"450 Centre St, Quincy, MA 02169, USA",Quincy,MA,Norfolk County,2169,0.0,0.0,0.0,0,71,14335.04,201.9,0.0,0.0,0.0,0,358,50208.24,140.25,4.0,4.0,4.0,1,1197,206016.54,172.11,False,False,False,Other
2483,QUINCY CENTER STATION--COMMUTER RAIL,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),"Middleborough/Lakeville Line, Greenbush Line, Kingston/Plymouth Line",Underground Fixed Guideway Station,1969.0,27065.0,42.250862,-71.004843,"Quincy Center, 1300 Hancock St & Washington St, Quincy, MA 02169, USA",Quincy,MA,Norfolk County,2169,5.0,2.0,3.5,2,60,33072.9,551.22,10.0,2.0,4.1,10,284,75334.04,265.26,15.0,1.0,3.2,15,1181,271462.2,229.86,False,False,False,Other
2484,QUINCY CENTER STATION--RED LINE,Heavy Rail,Massachusetts Bay Transportation Authority (MBTA),Red Line,Underground Fixed Guideway Station,1969.0,27065.0,42.251809,-71.005409,"Quincy Center, 1300 Hancock St & Washington St, Quincy, MA 02169, USA",Quincy,MA,Norfolk County,2169,5.0,2.0,3.5,4,69,33013.36,478.45,10.0,2.0,4.0,7,318,75528.93,237.51,15.0,1.0,3.38,16,1135,253546.76,223.39,False,False,False,Other
2485,READING STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Haverhill Line,Exclusive Platform Station,1988.0,18860.0,42.52148,-71.10744,"31 Lincoln St, Reading, MA 01867, USA",Reading,MA,Middlesex County,1867,0.0,0.0,0.0,0,114,19768.98,173.41,5.0,4.0,4.5,2,393,54051.85,137.54,2.0,2.0,2.0,1,1306,193831.19,148.42,False,True,False,Other
2486,READVILLE STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),"Franklin Line, Fairmount Line",Exclusive Platform Station,1992.0,37000.0,42.23786,-71.13354,"2 Milton St, Boston, MA 02136, USA",Boston,MA,Suffolk County,2136,0.0,0.0,0.0,0,46,6517.08,141.68,0.0,0.0,0.0,0,269,55537.0,206.46,4.0,1.0,3.73,11,936,292626.75,312.64,False,False,False,Other
2487,RESERVOIR STATION,Light Rail,Massachusetts Bay Transportation Authority (MBTA),Green Line,Exclusive Platform Station,1959.0,32800.0,42.335027,-71.148952,"Reservoir, Brookline, MA 02445, USA",Brookline,MA,Norfolk County,2445,1.0,1.0,1.0,6,63,22328.36,354.42,7.0,4.0,5.0,3,225,55422.29,246.32,15.0,2.0,6.09,11,835,185553.76,222.22,False,False,False,Donut
2488,REVERE BEACH STATION,Heavy Rail,Massachusetts Bay Transportation Authority (MBTA),Blue Line,Underground Fixed Guideway Station,1995.0,17633.0,42.407843,-70.992533,"220 Shirley Ave, Revere, MA 02151, USA",Revere,MA,Suffolk County,2151,5.0,1.0,2.33,3,94,24453.94,260.15,0.0,0.0,0.0,0,258,71771.95,278.19,2.0,1.0,1.83,6,854,205475.38,240.6,False,False,False,Other
2489,RIVER WORKS STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Newburyport/Rockport Line,Exclusive Platform Station,1989.0,460.0,42.44978,-70.96966,"River Works, 1000 Western Ave, Lynn, MA 01910, USA",Lynn,MA,Essex County,1910,0.0,0.0,0.0,0,9,9281.43,1031.27,0.0,0.0,0.0,0,22,54493.7,2476.99,1.0,1.0,1.0,1,351,183185.77,521.9,False,False,False,Other
2490,RIVERSIDE STATION,Light Rail,Massachusetts Bay Transportation Authority (MBTA),Green Line,Elevated Fixed Guideway Station,1959.0,30550.0,42.337059,-71.251742,"Riverside Station, Newton, MA 02466, USA",Newton,MA,Middlesex County,2466,2.0,2.0,2.0,1,17,21824.79,1283.81,1.0,1.0,1.0,1,52,22359.66,429.99,0.0,0.0,0.0,0,434,98331.26,226.57,True,False,False,Other
2491,RIVERWAY STATION,Light Rail,Massachusetts Bay Transportation Authority (MBTA),Green Line,Simple At-Grade Platform Station,2006.0,3000.0,42.331699,-71.11187,"10 S Huntington Ave, Boston, MA 02130, USA",Boston,MA,Suffolk County,2130,10.0,2.0,4.75,4,53,13798.3,260.35,27.0,3.0,8.1,20,150,52995.59,353.3,16.0,1.0,4.35,51,1169,358974.15,307.08,False,True,False,Other
2492,ROCKPORT STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Newburyport/Rockport Line,Exclusive Platform Station,2006.0,6600.0,42.65586,-70.62655,"17 Whistlestop Mall, Rockport, MA 01966, USA",Rockport,MA,Essex County,1966,1.0,1.0,1.0,1,80,16765.89,209.57,0.0,0.0,0.0,0,310,33703.98,108.72,0.0,0.0,0.0,0,852,99738.12,117.06,False,False,False,Other
2493,ROSLINDALE VILLAGE STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Needham Line,Exclusive Platform Station,1987.0,6500.0,42.28737,-71.13029,"Roslindale Village, 1 Belgrade Ave, Boston, MA 02131, USA",Boston,MA,Suffolk County,2131,3.0,3.0,3.0,1,116,24847.5,214.2,3.0,1.0,2.03,29,586,81323.87,138.78,3.0,1.0,2.0,20,2510,262102.79,104.42,False,False,False,Other
2494,ROUTE 128 STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Providence/Stoughton Line,At-Grade Fixed Guideway Station,2000.0,47600.0,42.209884,-71.1471,"50 University Ave, Westwood, MA 02090, USA",Westwood,MA,Norfolk County,2090,0.0,0.0,0.0,0,5,23617.73,4723.55,0.0,0.0,0.0,0,5,7080.68,1416.14,1.0,1.0,1.0,11,66,42583.92,645.21,False,False,False,Other
2495,"ROWES WHARF,BOSTON STATION",Ferry,Massachusetts Bay Transportation Authority (MBTA),F1 Ferry,Ferryboat Terminal,,11700.0,42.355721,-71.049897,"Rowes Wharf, Boston, MA 02110, USA",Boston,MA,Suffolk County,2110,46.0,6.0,19.43,7,13,17792.93,1368.69,41.0,1.0,9.6,68,85,96985.78,1141.01,56.0,0.0,8.99,314,427,471313.03,1103.78,True,False,False,Other
2496,ROWLEY STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Newburyport/Rockport Line,Exclusive Platform Station,1998.0,18400.0,42.72708,-70.85918,"Rowley, Rowley, MA 01969, USA",Rowley,MA,Essex County,1969,0.0,0.0,0.0,0,26,2699.52,103.83,0.0,0.0,0.0,0,51,7640.51,149.81,0.0,0.0,0.0,0,170,20933.62,123.14,False,False,False,Other
2497,ROXBURY CROSSING STATION,Heavy Rail,Massachusetts Bay Transportation Authority (MBTA),Orange Line,At-Grade Fixed Guideway Station,1987.0,89740.0,42.331397,-71.095451,"Roxbury Crossing, 1400 Tremont St, Boston, MA 02120, USA",Boston,MA,Suffolk County,2120,5.0,3.0,3.67,3,48,19779.18,412.07,5.0,2.0,3.0,12,187,80811.4,432.15,24.0,1.0,4.36,118,857,337384.74,393.68,False,False,False,Other
2498,RUGGLES STATION--COMMUTER RAIL,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),"Needham Line, Franklin Line, Providence/Stoughton Line",At-Grade Fixed Guideway Station,1987.0,104567.0,42.33652,-71.08923,"1163 Tremont St, Boston, MA 02120, USA",Boston,MA,Suffolk County,2120,22.0,2.0,7.09,11,21,38608.05,1838.48,21.0,1.0,6.12,25,104,96252.45,925.5,21.0,1.0,5.97,32,578,314625.01,544.33,True,False,False,Other
2499,RUGGLES STATION--ORANGE LINE,Heavy Rail,Massachusetts Bay Transportation Authority (MBTA),Orange Line,At-Grade Fixed Guideway Station,1987.0,104567.0,42.33665,-71.08933,"249 Ruggles St, Boston, MA 02115, USA",Boston,MA,Suffolk County,2115,22.0,2.0,7.17,12,22,40185.08,1826.59,21.0,1.0,6.0,25,100,99803.94,998.04,21.0,1.0,6.0,34,583,320912.92,550.45,True,False,False,Other
2500,SAINT MARY ST STATION,Light Rail,Massachusetts Bay Transportation Authority (MBTA),Green Line,Exclusive Platform Station,2002.0,11000.0,42.345974,-71.107353,"Saint Mary's Street, Beacon St &, St Mary's St, Boston, MA 02215, USA",Boston,MA,Norfolk County,2215,5.0,2.0,2.88,8,58,16456.98,283.74,13.0,3.0,6.33,6,152,54670.48,359.67,30.0,1.0,6.75,79,430,357935.6,832.41,False,False,False,Donut
2501,SAINT PAUL ST/BEACON STATION,Light Rail,Massachusetts Bay Transportation Authority (MBTA),Green Line,Exclusive Platform Station,2006.0,16300.0,42.343288,-71.116768,"Saint Paul Street, Beacon St &, St Paul St, Brookline, MA 02446, USA",Brookline,MA,Norfolk County,2446,0.0,0.0,0.0,0,42,24313.52,578.89,9.0,2.0,3.2,15,213,69664.48,327.06,12.0,1.0,3.4,65,1003,304431.27,303.52,False,False,False,Donut
2502,SALEM STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Newburyport/Rockport Line,At-Grade Fixed Guideway Station,1987.0,12775.0,42.52423,-70.89589,"234 Bridge St, Salem, MA 01970, USA",Salem,MA,Essex County,1970,5.0,5.0,5.0,1,27,24984.09,925.34,5.0,1.0,3.17,12,207,87470.75,422.56,12.0,1.0,2.88,51,1717,288985.66,168.31,False,False,False,Other
2503,SAVIN HILL STATION,Heavy Rail,Massachusetts Bay Transportation Authority (MBTA),Red Line,At-Grade Fixed Guideway Station,2006.0,15925.0,42.31129,-71.053331,"125 Savin Hill Ave, Dorchester, MA 02125, USA",Dorchester,MA,Suffolk County,2125,4.0,1.0,2.37,126,143,23433.45,163.87,5.0,1.0,2.2,369,440,61988.72,140.88,5.0,1.0,2.44,913,1299,225925.76,173.92,False,False,False,Other
2504,SCIENCE PARK STATION,Light Rail,Massachusetts Bay Transportation Authority (MBTA),Green Line,Elevated Fixed Guideway Station,1954.0,7470.0,42.366664,-71.067666,"1 Leverett Cir, Boston, MA 02114, USA",Boston,MA,Suffolk County,2114,24.0,1.0,7.07,14,20,16331.6,816.58,44.0,1.0,10.36,22,39,52706.15,1351.44,45.0,1.0,6.29,223,781,379779.54,486.27,False,False,False,Other
2505,SHARON STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Providence/Stoughton Line,At-Grade Fixed Guideway Station,2014.0,23800.0,42.12452,-71.18433,"Parking lot, 1 Upland Rd, Sharon, MA 02067, USA",Sharon,MA,Norfolk County,2067,0.0,0.0,0.0,0,20,2319.11,115.96,0.0,0.0,0.0,0,109,12585.99,115.47,0.0,0.0,0.0,0,493,72122.94,146.29,False,False,False,Other
2506,SHAWMUT STATION,Heavy Rail,Massachusetts Bay Transportation Authority (MBTA),Red Line,Underground Fixed Guideway Station,2006.0,14696.0,42.293126,-71.065738,"30 Clementine Park, Dorchester, MA 02124, USA",Dorchester,MA,Suffolk County,2124,0.0,0.0,0.0,0,195,29376.5,150.65,0.0,0.0,0.0,0,645,80868.98,125.38,6.0,1.0,3.33,3,2465,373269.11,151.43,False,False,False,Other
2507,SHIRLEY STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Fitchburg Line,Exclusive Platform Station,1981.0,945.0,42.544726,-71.648363,"43 Front St, Shirley, MA 01464, USA",Shirley,MA,Middlesex County,1464,0.0,0.0,0.0,0,96,12071.63,125.75,0.0,0.0,0.0,0,175,20111.06,114.92,1.0,1.0,1.0,1,382,78072.23,204.38,False,False,False,Other
2508,SILVER LINE WAY STATION,Bus Rapid Transit,Massachusetts Bay Transportation Authority (MBTA),Silver Line,Exclusive Platform Station,2004.0,11700.0,42.347241,-71.038801,"Silver Line Way, Boston, MA 02210, USA",Boston,MA,Suffolk County,2210,21.0,2.0,13.0,8,16,24102.37,1506.4,23.0,1.0,10.57,14,40,93119.25,2327.98,22.0,1.0,9.95,39,80,274610.68,3432.63,False,True,False,Other
2509,SOUTH ACTON STATION,Commuter Rail,Massachusetts Bay Transportation Authority (MBTA),Fitchburg Line,At-Grade Fixed Guideway Station,2015.0,19600.0,42.46025,-71.4578,"4 Central St, Acton, MA 01720, USA",Acton,MA,Middlesex County,1720,0.0,0.0,0.0,0,44,5475.63,124.45,0.0,0.0,0.0,0,132,17801.2,134.86,0.0,0.0,0.0,0,343,53799.23,156.85,False,False,False,Other
